row_id,source_dataset,source_row_id,geometry_family,data_type,fluid,pressure_kPa,mass_flux_kg_m2s,quality,subcooling_K,subcooling_kJkg,diameter_mm,heated_length_mm,CHF_kW_m2,reference_id,author,source_citation,inlet_temperature_C,assumptions,D_e_mm,wallpower,wallmesh,chf_location,shape,continuous,coil_no,appendix,rho_l_over_rho_g,fin_shape,fin_array,fin_width_um,fin_height_um,fin_spacing_um,coverage,porosity,mbl_lateral_um,mbl_total_um,roughness_factor,surface_material,heater_width_mm,orientation,angle_deg,tsat_minus_tpool_K,surface_tension_N_m,rho_l_kg_m3,cp_l_J_kgK,kl_W_mK,mu_l_Pa_s,alpha_m2_s,ja,r_bubble_m
nrc_groeneveld_24579pt__111,nrc_groeneveld_24579pt,112,tube,raw_experimental,water,7840.0,2688.0,0.196,,257.0,6.07,792.0,2810.0,2,,,243.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__112,nrc_groeneveld_24579pt,113,tube,raw_experimental,water,7840.0,2698.0,0.232,,145.0,6.07,792.0,2500.0,2,,,266.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__113,nrc_groeneveld_24579pt,114,tube,raw_experimental,water,7840.0,2698.0,0.28,,31.0,6.07,792.0,2260.0,2,,,287.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__114,nrc_groeneveld_24579pt,115,tube,raw_experimental,water,7840.0,3207.0,0.065,,529.0,6.07,792.0,3820.0,2,,,183.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__115,nrc_groeneveld_24579pt,116,tube,raw_experimental,water,7840.0,3207.0,0.096,,425.0,6.07,792.0,3461.0,2,,,206.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__116,nrc_groeneveld_24579pt,117,tube,raw_experimental,water,7840.0,3207.0,0.124,,323.0,6.07,792.0,3066.0,2,,,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__117,nrc_groeneveld_24579pt,118,tube,raw_experimental,water,7840.0,3207.0,0.157,,228.0,6.07,792.0,2800.0,2,,,249.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__118,nrc_groeneveld_24579pt,119,tube,raw_experimental,water,7840.0,3216.0,0.208,,99.0,6.07,792.0,2480.0,2,,,275.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__119,nrc_groeneveld_24579pt,120,tube,raw_experimental,water,7840.0,4003.0,0.029,,461.0,6.07,792.0,3880.0,2,,,198.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__120,nrc_groeneveld_24579pt,121,tube,raw_experimental,water,7840.0,3994.0,0.075,,309.0,6.07,792.0,3211.0,2,,,232.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__121,nrc_groeneveld_24579pt,122,tube,raw_experimental,water,7840.0,4013.0,0.144,,134.0,6.07,792.0,2620.0,2,,,268.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__122,nrc_groeneveld_24579pt,123,tube,raw_experimental,water,7840.0,4013.0,0.189,,36.0,6.07,792.0,2380.0,2,,,287.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__123,nrc_groeneveld_24579pt,124,tube,raw_experimental,water,7840.0,4982.0,-0.024,,551.0,6.07,792.0,4890.0,2,,,178.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__124,nrc_groeneveld_24579pt,125,tube,raw_experimental,water,7840.0,4982.0,0.004,,457.0,6.07,792.0,4440.0,2,,,199.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__125,nrc_groeneveld_24579pt,126,tube,raw_experimental,water,7840.0,5002.0,0.044,,319.0,6.07,792.0,3700.0,2,,,229.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__126,nrc_groeneveld_24579pt,127,tube,raw_experimental,water,7840.0,4963.0,0.074,,214.0,6.07,792.0,3050.0,2,,,252.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__127,nrc_groeneveld_24579pt,128,tube,raw_experimental,water,7840.0,5011.0,0.109,,109.0,6.07,792.0,2580.0,2,,,273.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__128,nrc_groeneveld_24579pt,129,tube,raw_experimental,water,7840.0,5011.0,0.133,,41.0,6.07,792.0,2260.0,2,,,286.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__129,nrc_groeneveld_24579pt,130,tube,raw_experimental,water,7840.0,995.0,0.288,,780.0,7.8,789.0,2960.0,2,,,124.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__130,nrc_groeneveld_24579pt,131,tube,raw_experimental,water,7840.0,995.0,0.343,,647.0,7.8,789.0,2820.0,2,,,156.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__131,nrc_groeneveld_24579pt,132,tube,raw_experimental,water,7840.0,995.0,0.387,,515.0,7.8,789.0,2660.0,2,,,186.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__132,nrc_groeneveld_24579pt,133,tube,raw_experimental,water,7840.0,983.0,0.429,,439.0,7.8,789.0,2580.0,2,,,203.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__133,nrc_groeneveld_24579pt,134,tube,raw_experimental,water,7840.0,995.0,0.463,,319.0,7.8,789.0,2450.0,2,,,229.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__134,nrc_groeneveld_24579pt,135,tube,raw_experimental,water,7840.0,1599.0,0.144,,652.0,7.8,776.0,3461.0,2,,,154.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__135,nrc_groeneveld_24579pt,136,tube,raw_experimental,water,7840.0,1605.0,0.206,,502.0,7.8,776.0,3250.0,2,,,189.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__136,nrc_groeneveld_24579pt,137,tube,raw_experimental,water,7840.0,1613.0,0.249,,370.0,8.07,778.0,3000.0,2,,,218.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__137,nrc_groeneveld_24579pt,138,tube,raw_experimental,water,7840.0,1608.0,0.273,,271.0,8.07,778.0,2790.0,2,,,240.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__138,nrc_groeneveld_24579pt,139,tube,raw_experimental,water,7840.0,1581.0,0.331,,119.0,8.07,778.0,2460.0,2,,,271.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__139,nrc_groeneveld_24579pt,140,tube,raw_experimental,water,7840.0,2205.0,0.018,,784.0,8.07,778.0,4600.0,2,,,123.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__140,nrc_groeneveld_24579pt,141,tube,raw_experimental,water,7840.0,2211.0,0.044,,686.0,8.07,778.0,4270.0,2,,,146.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__141,nrc_groeneveld_24579pt,142,tube,raw_experimental,water,7840.0,2216.0,0.087,,493.0,8.07,778.0,3540.0,2,,,191.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__142,nrc_groeneveld_24579pt,143,tube,raw_experimental,water,7840.0,2200.0,0.141,,347.0,8.07,778.0,3130.0,2,,,223.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__143,nrc_groeneveld_24579pt,144,tube,raw_experimental,water,7840.0,2705.0,0.007,,634.0,8.07,778.0,4520.0,2,,,159.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__144,nrc_groeneveld_24579pt,145,tube,raw_experimental,water,7840.0,2662.0,0.059,,479.0,8.07,778.0,3861.0,2,,,194.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__145,nrc_groeneveld_24579pt,146,tube,raw_experimental,water,7840.0,2678.0,0.109,,300.0,8.07,778.0,3170.0,2,,,233.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__146,nrc_groeneveld_24579pt,147,tube,raw_experimental,water,7840.0,3199.0,-0.028,,647.0,8.07,778.0,4990.0,2,,,156.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__147,nrc_groeneveld_24579pt,148,tube,raw_experimental,water,7840.0,3210.0,-0.004,,502.0,8.07,778.0,4140.0,2,,,189.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__148,nrc_groeneveld_24579pt,149,tube,raw_experimental,water,7840.0,3199.0,0.049,,375.0,8.07,778.0,3720.0,2,,,217.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__149,nrc_groeneveld_24579pt,150,tube,raw_experimental,water,7840.0,3205.0,0.106,,209.0,8.07,778.0,3011.0,2,,,253.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__150,nrc_groeneveld_24579pt,151,tube,raw_experimental,water,7840.0,1001.0,0.577,,617.0,8.02,1570.0,1850.0,2,,,162.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__151,nrc_groeneveld_24579pt,152,tube,raw_experimental,water,7840.0,1007.0,0.601,,502.0,8.02,1570.0,1750.0,2,,,189.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__152,nrc_groeneveld_24579pt,153,tube,raw_experimental,water,7840.0,1001.0,0.622,,351.0,8.02,1570.0,1589.0,2,,,222.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__153,nrc_groeneveld_24579pt,154,tube,raw_experimental,water,7840.0,1001.0,0.636,,165.0,8.02,1570.0,1389.0,2,,,262.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__154,nrc_groeneveld_24579pt,155,tube,raw_experimental,water,7840.0,1023.0,0.633,,52.0,8.02,1570.0,1269.0,2,,,284.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__155,nrc_groeneveld_24579pt,156,tube,raw_experimental,water,7840.0,1595.0,0.334,,695.0,8.02,1570.0,2389.0,2,,,144.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__156,nrc_groeneveld_24579pt,157,tube,raw_experimental,water,7840.0,1606.0,0.347,,612.0,8.02,1570.0,2280.0,2,,,164.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__157,nrc_groeneveld_24579pt,158,tube,raw_experimental,water,7840.0,1606.0,0.398,,439.0,8.02,1570.0,2080.0,2,,,203.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__158,nrc_groeneveld_24579pt,159,tube,raw_experimental,water,7840.0,1595.0,0.432,,300.0,8.02,1570.0,1880.0,2,,,233.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__159,nrc_groeneveld_24579pt,160,tube,raw_experimental,water,7840.0,1612.0,0.434,,150.0,8.02,1570.0,1600.0,2,,,265.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__160,nrc_groeneveld_24579pt,161,tube,raw_experimental,water,7840.0,1606.0,0.46,,47.0,8.02,1570.0,1470.0,2,,,285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__161,nrc_groeneveld_24579pt,162,tube,raw_experimental,water,7840.0,2206.0,0.247,,524.0,8.02,1570.0,2480.0,2,,,184.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__162,nrc_groeneveld_24579pt,163,tube,raw_experimental,water,7840.0,2206.0,0.267,,434.0,8.02,1570.0,2320.0,2,,,204.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__163,nrc_groeneveld_24579pt,164,tube,raw_experimental,water,7840.0,2206.0,0.306,,305.0,8.02,1570.0,2100.0,2,,,232.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__164,nrc_groeneveld_24579pt,165,tube,raw_experimental,water,7840.0,2206.0,0.334,,199.0,8.02,1570.0,1910.0,2,,,255.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__165,nrc_groeneveld_24579pt,166,tube,raw_experimental,water,7840.0,2195.0,0.355,,109.0,8.02,1570.0,1750.0,2,,,273.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__166,nrc_groeneveld_24579pt,167,tube,raw_experimental,water,7840.0,2706.0,0.136,,612.0,8.02,1570.0,2810.0,2,,,164.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__167,nrc_groeneveld_24579pt,168,tube,raw_experimental,water,7840.0,2717.0,0.178,,479.0,8.02,1570.0,2560.0,2,,,194.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__168,nrc_groeneveld_24579pt,169,tube,raw_experimental,water,7840.0,2706.0,0.215,,342.0,8.02,1570.0,2260.0,2,,,224.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__169,nrc_groeneveld_24579pt,170,tube,raw_experimental,water,7840.0,2706.0,0.251,,243.0,8.02,1570.0,2110.0,2,,,246.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__170,nrc_groeneveld_24579pt,171,tube,raw_experimental,water,7840.0,2728.0,0.28,,145.0,8.02,1570.0,1920.0,2,,,266.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__171,nrc_groeneveld_24579pt,172,tube,raw_experimental,water,7840.0,2706.0,0.132,,634.0,8.02,1595.0,2820.0,2,,,159.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__172,nrc_groeneveld_24579pt,173,tube,raw_experimental,water,7840.0,2689.0,0.157,,546.0,8.02,1595.0,2630.0,2,,,179.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__173,nrc_groeneveld_24579pt,174,tube,raw_experimental,water,7840.0,2706.0,0.185,,452.0,8.02,1595.0,2539.0,2,,,200.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__174,nrc_groeneveld_24579pt,175,tube,raw_experimental,water,7840.0,2706.0,0.214,,314.0,8.02,1595.0,2139.0,2,,,230.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__175,nrc_groeneveld_24579pt,176,tube,raw_experimental,water,7840.0,2695.0,0.276,,174.0,8.02,1595.0,1960.0,2,,,260.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__176,nrc_groeneveld_24579pt,177,tube,raw_experimental,water,7840.0,2695.0,0.32,,20.0,8.02,1595.0,1650.0,2,,,289.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__177,nrc_groeneveld_24579pt,178,tube,raw_experimental,water,9800.0,3982.0,0.112,,489.0,3.8400000000000003,799.0,3070.0,2,,,212.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__178,nrc_groeneveld_24579pt,179,tube,raw_experimental,water,9800.0,4054.0,0.118,,439.0,3.8400000000000003,799.0,2920.0,2,,,223.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__179,nrc_groeneveld_24579pt,180,tube,raw_experimental,water,9800.0,3910.0,0.141,,387.0,3.8400000000000003,799.0,2710.0,2,,,234.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__180,nrc_groeneveld_24579pt,181,tube,raw_experimental,water,9800.0,3958.0,0.159,,335.0,3.8400000000000003,799.0,2600.0,2,,,245.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__181,nrc_groeneveld_24579pt,182,tube,raw_experimental,water,9800.0,3982.0,0.16,,296.0,3.8400000000000003,799.0,2450.0,2,,,253.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__182,nrc_groeneveld_24579pt,183,tube,raw_experimental,water,9800.0,3886.0,0.198,,226.0,3.8400000000000003,799.0,2310.0,2,,,267.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__183,nrc_groeneveld_24579pt,184,tube,raw_experimental,water,9800.0,4006.0,0.208,,175.0,3.8400000000000003,799.0,2189.0,2,,,277.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__184,nrc_groeneveld_24579pt,185,tube,raw_experimental,water,9800.0,3910.0,0.238,,106.0,3.8400000000000003,799.0,2010.0,2,,,290.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__185,nrc_groeneveld_24579pt,186,tube,raw_experimental,water,9800.0,3982.0,0.261,,51.0,3.8400000000000003,799.0,1920.0,2,,,300.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__186,nrc_groeneveld_24579pt,187,tube,raw_experimental,water,9800.0,5013.0,0.033,,620.0,3.8400000000000003,799.0,4000.0,2,,,182.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__187,nrc_groeneveld_24579pt,188,tube,raw_experimental,water,9800.0,5013.0,0.055,,553.0,3.8400000000000003,799.0,3770.0,2,,,197.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__188,nrc_groeneveld_24579pt,189,tube,raw_experimental,water,9800.0,5013.0,0.066,,503.0,3.8400000000000003,799.0,3561.0,2,,,209.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__189,nrc_groeneveld_24579pt,190,tube,raw_experimental,water,9800.0,5013.0,0.081,,457.0,3.8400000000000003,799.0,3400.0,2,,,219.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__190,nrc_groeneveld_24579pt,191,tube,raw_experimental,water,9800.0,5013.0,0.088,,406.0,3.8400000000000003,799.0,3150.0,2,,,230.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__191,nrc_groeneveld_24579pt,192,tube,raw_experimental,water,9800.0,4990.0,0.107,,363.0,3.8400000000000003,799.0,3050.0,2,,,239.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__192,nrc_groeneveld_24579pt,193,tube,raw_experimental,water,9800.0,5013.0,0.117,,315.0,3.8400000000000003,799.0,2850.0,2,,,249.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__193,nrc_groeneveld_24579pt,194,tube,raw_experimental,water,9800.0,5013.0,0.129,,271.0,3.8400000000000003,799.0,2710.0,2,,,258.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__194,nrc_groeneveld_24579pt,195,tube,raw_experimental,water,9800.0,4990.0,0.16,,206.0,3.8400000000000003,799.0,2550.0,2,,,271.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__195,nrc_groeneveld_24579pt,196,tube,raw_experimental,water,9800.0,5013.0,0.196,,149.0,3.8400000000000003,799.0,2489.0,2,,,282.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__196,nrc_groeneveld_24579pt,197,tube,raw_experimental,water,9800.0,4990.0,0.216,,106.0,3.8400000000000003,799.0,2376.0,2,,,290.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__197,nrc_groeneveld_24579pt,198,tube,raw_experimental,water,9800.0,4990.0,0.246,,51.0,3.8400000000000003,799.0,2289.0,2,,,300.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__198,nrc_groeneveld_24579pt,199,tube,raw_experimental,water,9800.0,7460.0,-0.003,,526.0,3.8400000000000003,799.0,4681.0,2,,,203.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__199,nrc_groeneveld_24579pt,200,tube,raw_experimental,water,9800.0,7460.0,0.013,,480.0,3.8400000000000003,799.0,4450.0,2,,,214.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__200,nrc_groeneveld_24579pt,201,tube,raw_experimental,water,9800.0,7532.0,0.03,,387.0,3.8400000000000003,799.0,3890.0,2,,,234.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__201,nrc_groeneveld_24579pt,202,tube,raw_experimental,water,9800.0,7484.0,0.047,,335.0,3.8400000000000003,799.0,3590.0,2,,,245.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__202,nrc_groeneveld_24579pt,203,tube,raw_experimental,water,9800.0,7460.0,0.052,,291.0,3.8400000000000003,799.0,3250.0,2,,,254.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__203,nrc_groeneveld_24579pt,204,tube,raw_experimental,water,9800.0,7532.0,0.064,,236.0,3.8400000000000003,799.0,2960.0,2,,,265.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__204,nrc_groeneveld_24579pt,205,tube,raw_experimental,water,9800.0,7556.0,0.082,,185.0,3.8400000000000003,799.0,2720.0,2,,,275.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__205,nrc_groeneveld_24579pt,206,tube,raw_experimental,water,9800.0,7460.0,0.104,,138.0,3.8400000000000003,799.0,2520.0,2,,,285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__206,nrc_groeneveld_24579pt,207,tube,raw_experimental,water,9800.0,3982.0,0.218,,530.0,3.8400000000000003,1549.0,2020.0,2,,,203.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__207,nrc_groeneveld_24579pt,208,tube,raw_experimental,water,9800.0,3958.0,0.224,,471.0,3.8400000000000003,1549.0,1889.0,2,,,216.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__208,nrc_groeneveld_24579pt,209,tube,raw_experimental,water,9800.0,3934.0,0.234,,429.0,3.8400000000000003,1549.0,1810.0,2,,,225.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__209,nrc_groeneveld_24579pt,210,tube,raw_experimental,water,9800.0,4006.0,0.243,,373.0,3.8400000000000003,1549.0,1730.0,2,,,237.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__210,nrc_groeneveld_24579pt,211,tube,raw_experimental,water,9800.0,3982.0,0.259,,315.0,3.8400000000000003,1549.0,1630.0,2,,,249.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__211,nrc_groeneveld_24579pt,212,tube,raw_experimental,water,9800.0,3982.0,0.269,,261.0,3.8400000000000003,1549.0,1530.0,2,,,260.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__212,nrc_groeneveld_24579pt,213,tube,raw_experimental,water,9800.0,3958.0,0.289,,206.0,3.8400000000000003,1549.0,1450.0,2,,,271.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__213,nrc_groeneveld_24579pt,214,tube,raw_experimental,water,9800.0,3958.0,0.306,,154.0,3.8400000000000003,1549.0,1380.0,2,,,281.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__214,nrc_groeneveld_24579pt,215,tube,raw_experimental,water,9800.0,4006.0,0.292,,165.0,3.8400000000000003,1549.0,1389.0,2,,,279.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__215,nrc_groeneveld_24579pt,216,tube,raw_experimental,water,9800.0,3934.0,0.339,,79.0,3.8400000000000003,1549.0,1300.0,2,,,295.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__216,nrc_groeneveld_24579pt,217,tube,raw_experimental,water,9800.0,1986.0,0.382,,687.0,5.1000000000000005,2600.0,1139.0,2,,,167.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__217,nrc_groeneveld_24579pt,218,tube,raw_experimental,water,9800.0,1986.0,0.391,,673.0,5.1000000000000005,2600.0,1139.0,2,,,170.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__218,nrc_groeneveld_24579pt,219,tube,raw_experimental,water,9800.0,2503.0,0.392,,443.0,5.1000000000000005,2600.0,1174.0,2,,,222.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__219,nrc_groeneveld_24579pt,220,tube,raw_experimental,water,9800.0,2992.0,0.337,,359.0,5.1000000000000005,2600.0,1163.0,2,,,240.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__220,nrc_groeneveld_24579pt,221,tube,raw_experimental,water,9800.0,3441.0,0.301,,281.0,5.1000000000000005,2600.0,1163.0,2,,,256.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__221,nrc_groeneveld_24579pt,222,tube,raw_experimental,water,9800.0,3998.0,0.289,,206.0,5.1000000000000005,2600.0,1174.0,2,,,271.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nrc_groeneveld_24579pt__222,nrc_groeneveld_24579pt,223,tube,raw_experimental,water,9800.0,4746.0,0.317,,84.0,5.1000000000000005,2600.0,1186.0,2,,,294.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
